Event_Name,id,name_latin,adm1_name,adm2_name,WMO_WIND,MDR
Aila_2009,node/7069095553,Mandelia Maternity and Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065252195,SMI Pvt Ltd,West Bengal,Haora,60.0,0.1192
Aila_2009,node/7065252195,SMI Pvt Ltd,West Bengal,Haora,50.0,0.0759
Aila_2009,way/122925159,Military Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/122925159,Military Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/52097642,SSKM College and Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/52097642,SSKM College and Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/13805533201,"Cardiology Emergency & ECG, Echocardiography Service",West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/13805533201,"Cardiology Emergency & ECG, Echocardiography Service",West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/122756318,Bangur Institute Of Neurosciences,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/122756318,Bangur Institute Of Neurosciences,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7048064567,Relief Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7048064567,Relief Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176330,Netaji Eye Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176330,Netaji Eye Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/143604769,Command Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/143604769,Command Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/143604769,Command Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/143600756,Woodlands Multispeciality Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/143600756,Woodlands Multispeciality Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/143600756,Woodlands Multispeciality Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/143600760,Woodlands Multispeciality Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/143600760,Woodlands Multispeciality Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/143600760,Woodlands Multispeciality Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/143601501,Kothari Medical Research Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/143601501,Kothari Medical Research Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/143601501,Kothari Medical Research Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/143600750,BM Birla Heart Research Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/143600750,BM Birla Heart Research Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/143600750,BM Birla Heart Research Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/143600746,The Calcutta Medical Research Institute,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/143600746,The Calcutta Medical Research Institute,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/143600746,The Calcutta Medical Research Institute,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065692292,Medi Citi Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065692292,Medi Citi Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065692292,Medi Citi Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7199853420,S.S.K.M. Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7199853420,S.S.K.M. Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7199853420,S.S.K.M. Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7048778850,Netaji Subhash Nursing Home and Diagnostic Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7048778850,Netaji Subhash Nursing Home and Diagnostic Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7048778850,Netaji Subhash Nursing Home and Diagnostic Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065628357,Mandakini Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065628357,Mandakini Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065628357,Mandakini Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7051040667,Ekbalpur Nursing Home Pvt Ltd,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7051040667,Ekbalpur Nursing Home Pvt Ltd,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7051040667,Ekbalpur Nursing Home Pvt Ltd,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065864053,Bellona Nursing Home And Diagnostic Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065864053,Bellona Nursing Home And Diagnostic Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065864053,Bellona Nursing Home And Diagnostic Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/1833779747,,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/1833779747,,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/1833779747,,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7068409204,Kolkata Port Trust Centenary Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7068409204,Kolkata Port Trust Centenary Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7068409204,Kolkata Port Trust Centenary Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062373774,"CGHS Dispensary, Mint Colony",West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7062373774,"CGHS Dispensary, Mint Colony",West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062373774,"CGHS Dispensary, Mint Colony",West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065252214,South Suburban Clinic,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065252214,South Suburban Clinic,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065252214,South Suburban Clinic,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/404712375,Bp Poddar Hospital And Medical Research Ltd,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/404712375,Bp Poddar Hospital And Medical Research Ltd,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/404712375,Bp Poddar Hospital And Medical Research Ltd,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176334,B.P. Poddar Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7668176334,B.P. Poddar Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176334,B.P. Poddar Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/190953982,KMC Urban Health Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/190953982,KMC Urban Health Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/190953982,KMC Urban Health Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7048161360,Ramakrishma Sarada Mission Matri Bhavan/Matri Bhavan Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7048161360,Ramakrishma Sarada Mission Matri Bhavan/Matri Bhavan Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7048161360,Ramakrishma Sarada Mission Matri Bhavan/Matri Bhavan Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065868617,N.G. Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065868617,N.G. Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065868617,N.G. Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7059220242,Infirmary Orthopaedic Centre and Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7059220242,Infirmary Orthopaedic Centre and Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7059220242,Infirmary Orthopaedic Centre and Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065868601,Mohan Clinic,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065868601,Mohan Clinic,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065868601,Mohan Clinic,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/8011950438,Medinova Diagnostic Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/8011950438,Medinova Diagnostic Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/8011950438,Medinova Diagnostic Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065549029,Complete Care,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065549029,Complete Care,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065549029,Complete Care,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7059027977,B.N Basu Memorial Clinic Appolo Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7059027977,B.N Basu Memorial Clinic Appolo Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7059027977,B.N Basu Memorial Clinic Appolo Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065871410,Amri Medical Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065871410,Amri Medical Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065871410,Amri Medical Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176312,Kottakkal Ayurvedic Hospital and Research Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7668176312,Kottakkal Ayurvedic Hospital and Research Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176312,Kottakkal Ayurvedic Hospital and Research Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065232692,Southern Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065232692,Southern Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065232692,Southern Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065868649,Nemesis Eye Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065868649,Nemesis Eye Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065868649,Nemesis Eye Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7074329101,Himalaya Vision Care Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7074329101,Himalaya Vision Care Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7074329101,Himalaya Vision Care Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/1833405150,Sri Ramakrishna Pharmacy,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/1833405150,Sri Ramakrishna Pharmacy,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/1833405150,Sri Ramakrishna Pharmacy,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7051204581,Fortis Healthcare,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7051204581,Fortis Healthcare,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7051204581,Fortis Healthcare,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062656674,Park Site Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7062656674,Park Site Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062656674,Park Site Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7069051085,Amulya Jyoti Eye Foundation,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7069051085,Amulya Jyoti Eye Foundation,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7069051085,Amulya Jyoti Eye Foundation,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7068798178,Calcutta Heart Research Center,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7068798178,Calcutta Heart Research Center,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7068798178,Calcutta Heart Research Center,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7048158968,Rama Krishna Mission Seva Pratisthan,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7048158968,Rama Krishna Mission Seva Pratisthan,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7048158968,Rama Krishna Mission Seva Pratisthan,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7074312655,"CGHS Dispensary, Bhownipur-Kalighat",West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7074312655,"CGHS Dispensary, Bhownipur-Kalighat",West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7074312655,"CGHS Dispensary, Bhownipur-Kalighat",West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7051091185,Elite Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7051091185,Elite Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7051091185,Elite Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065864042,Microlap Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065864042,Microlap Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065864042,Microlap Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065252202,Smile And Profile Dental Treatment Centre Pvt Ltd,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065252202,Smile And Profile Dental Treatment Centre Pvt Ltd,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065252202,Smile And Profile Dental Treatment Centre Pvt Ltd,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/1872380336,Get Well Chemist & Druggist Pvt. Ltd.,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/1872380336,Get Well Chemist & Druggist Pvt. Ltd.,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/1872380336,Get Well Chemist & Druggist Pvt. Ltd.,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7069095554,Palm Springs,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7069095554,Palm Springs,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7069095554,Palm Springs,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7048235268,Probal Eye Institute,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7048235268,Probal Eye Institute,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7048235268,Probal Eye Institute,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/8008509582,Dental Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/8008509582,Dental Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/8008509582,Dental Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7068297492,Ashutosh Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7068297492,Ashutosh Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7068297492,Ashutosh Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/2471894122,Chittaranjan Shishu Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/2471894122,Chittaranjan Shishu Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/2471894122,Chittaranjan Shishu Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/2471894125,Chittaranjan Seva Sadan,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/2471894125,Chittaranjan Seva Sadan,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/2471894125,Chittaranjan Seva Sadan,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/2471894143,Chittaranjan National Cancer Institute Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/2471894143,Chittaranjan National Cancer Institute Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/2471894143,Chittaranjan National Cancer Institute Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/5574214722,Paramount Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/5574214722,Paramount Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/5574214722,Paramount Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/5574213623,Paramount Clinic,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/5574213623,Paramount Clinic,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/5574213623,Paramount Clinic,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/2471903968,Centre Point Nursing Home,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/2471903968,Centre Point Nursing Home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/2471903968,Centre Point Nursing Home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176272,Anandalok Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176272,Anandalok Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176283,Harlaka Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176283,Harlaka Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7071431249,Dr. D.S.Chopra,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7071431249,Dr. D.S.Chopra,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7068798177,Kolkata Heart Foundation,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7068798177,Kolkata Heart Foundation,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/122564319,Police Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/122564319,Police Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062470862,Health Point Hospitals,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062470862,Health Point Hospitals,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065232721,Sri Lakshmi Narayana Trust Maternity Home and Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065232721,Sri Lakshmi Narayana Trust Maternity Home and Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7050801780,Dr Nihar Munshi Eye Foundation,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7050801780,Dr Nihar Munshi Eye Foundation,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7050801780,Dr Nihar Munshi Eye Foundation,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065871417,All Asia Medical Institute,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065871417,All Asia Medical Institute,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065871417,All Asia Medical Institute,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7069095504,Micro Surgery Day Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7069095504,Micro Surgery Day Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/3250373761,Quadra Medical Services Pvt Ltd,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/3250373761,Quadra Medical Services Pvt Ltd,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/1833374663,Frank Ross,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/1833374663,Frank Ross,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176329,Duncan Gleneagles Hospitals,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176329,Duncan Gleneagles Hospitals,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062229867,Implant's Better Sight Centre Pvt Ltd,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062229867,Implant's Better Sight Centre Pvt Ltd,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/1833362469,Ballygunge Drugs Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/1833362469,Ballygunge Drugs Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/359033143,Dental Exotica,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/359033143,Dental Exotica,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/6545669000,Bright Street,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/6545669000,Bright Street,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/1482995111,Regal Nursing home,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/1482995111,Regal Nursing home,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7074312606,Mediview Nursing Home Pvt Ltd,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7074312606,Mediview Nursing Home Pvt Ltd,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7068848793,Repose Clinic and Research Centre Pvt. Ltd.,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7068848793,Repose Clinic and Research Centre Pvt. Ltd.,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062396399,Deshari Complete Eye Care,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062396399,Deshari Complete Eye Care,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/11422231893,Bhartiya Jan Oushadhi Kendra,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/11422231893,Bhartiya Jan Oushadhi Kendra,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,way/118140494,Bharat Sevashram Sangha Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,way/118140494,Bharat Sevashram Sangha Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,way/118140494,Bharat Sevashram Sangha Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7068429387,Mood,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7068429387,Mood,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7071390530,"The Medicure, Kolkata",West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7071390530,"The Medicure, Kolkata",West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7071390530,"The Medicure, Kolkata",West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062396402,B.K.Dutt Memorial Medical Centre,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7062396402,B.K.Dutt Memorial Medical Centre,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062396402,B.K.Dutt Memorial Medical Centre,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7059152397,Acharya Srimat Yogesh Brahmachari Charitable Eye Clinic,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7059152397,Acharya Srimat Yogesh Brahmachari Charitable Eye Clinic,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7059152397,Acharya Srimat Yogesh Brahmachari Charitable Eye Clinic,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7668176332,Disha Eye Hospital,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7668176332,Disha Eye Hospital,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7668176332,Disha Eye Hospital,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7071650031,"CGHS Dispensary, Dover Lane",West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7071650031,"CGHS Dispensary, Dover Lane",West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7071650031,"CGHS Dispensary, Dover Lane",West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7065252213,South Calcutta Clinic,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7065252213,South Calcutta Clinic,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7065252213,South Calcutta Clinic,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7062308629,Omega Optics,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7062308629,Omega Optics,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7062308629,Omega Optics,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7058971692,"Prince Nursing Home, Kolkata",West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7058971692,"Prince Nursing Home, Kolkata",West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7058971692,"Prince Nursing Home, Kolkata",West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/7051027437,N G Medicare And Calcutta Hope Infertility Clinic,West Bengal,South Twenty Four Parganas,55.0,0.0953
Aila_2009,node/7051027437,N G Medicare And Calcutta Hope Infertility Clinic,West Bengal,South Twenty Four Parganas,60.0,0.1192
Aila_2009,node/7051027437,N G Medicare And Calcutta Hope Infertility Clinic,West Bengal,South Twenty Four Parganas,50.0,0.0759
Aila_2009,node/12912630305,Heilen Cross Diagnostics pvt ltd,West Bengal,South Twenty Four Parganas,55.0,0.0953
